withdrawal_id,complaint_id,account_id,atm_id,amount,withdrawn_at
WD-002343,CMP-002519,ACC-000202,ATM-00029,1822.89,2026-08-26 06:59:44
WD-002344,CMP-002520,ACC-000060,ATM-00054,2279.28,2026-06-07 20:08:59
WD-002345,CMP-002521,ACC-001197,ATM-00004,3809.73,2026-08-03 00:59:44
WD-002347,CMP-002523,ACC-000078,ATM-00136,3032.79,2026-07-08 15:17:46
WD-002348,CMP-002524,ACC-000104,ATM-00187,1944107.76,2026-08-01 20:50:55
WD-002349,CMP-002525,ACC-000459,ATM-00153,915.71,2026-06-27 04:46:17
WD-002350,CMP-002526,ACC-000037,ATM-00029,1042.79,2026-06-02 06:33:52
WD-002351,CMP-002527,ACC-000060,ATM-00011,831.7,2026-07-03 16:38:32
WD-002352,CMP-002528,ACC-000061,ATM-00055,1347.54,2026-08-13 14:55:36
WD-002354,CMP-002530,ACC-000441,ATM-00026,1293.4,2026-06-27 01:37:20
WD-002355,CMP-002531,ACC-000172,ATM-00038,5017.02,2026-06-11 04:11:13
WD-002356,CMP-002532,ACC-000197,ATM-00055,1394.09,2026-07-10 05:00:48
WD-002358,CMP-002535,ACC-000682,ATM-00047,1059.18,2026-08-26 00:36:51
WD-002359,CMP-002537,ACC-000955,ATM-00003,949.47,2026-06-28 20:37:41
WD-002361,CMP-002539,ACC-000084,ATM-00025,3126.29,2026-07-22 12:05:34
WD-002362,CMP-002540,ACC-000226,ATM-00022,2016.29,2026-08-26 23:41:41
WD-002363,CMP-002541,ACC-000093,ATM-00042,1046.86,2026-07-05 07:37:14
WD-002364,CMP-002542,ACC-000090,ATM-00083,4669.96,2026-07-06 14:15:40
WD-002365,CMP-002543,ACC-000128,ATM-00062,27920.94,2026-06-08 23:59:01
WD-002366,CMP-002544,ACC-000008,ATM-00039,3863.82,2026-08-16 06:01:53
WD-002368,CMP-002546,ACC-000017,ATM-00090,30635.67,2026-06-12 03:56:16
WD-002369,CMP-002548,ACC-000093,ATM-00303,3099.74,2026-08-14 02:27:49
WD-002370,CMP-002549,ACC-001197,ATM-00042,1845.03,2026-08-06 21:42:27
WD-002372,CMP-002551,ACC-000049,ATM-00067,2081.02,2026-07-11 19:49:39
WD-002374,CMP-002553,ACC-000158,ATM-00049,2801.06,2026-07-11 22:36:24
WD-002375,CMP-002554,ACC-000054,ATM-00030,114049.83,2026-06-22 13:46:06
WD-002377,CMP-002556,ACC-000050,ATM-00385,692.25,2026-06-10 18:08:22
WD-002378,CMP-002557,ACC-000110,ATM-00004,7417.14,2026-08-24 03:58:46
WD-002379,CMP-002558,ACC-000105,ATM-00032,4737.24,2026-08-21 03:14:44
WD-002381,CMP-002560,ACC-000029,ATM-00051,770.2,2026-06-12 01:42:33
WD-002382,CMP-002561,ACC-000185,ATM-00036,65041.34,2026-06-03 11:59:33
WD-002383,CMP-002562,ACC-000110,ATM-00016,2221.74,2026-06-10 01:32:02
WD-002386,CMP-002565,ACC-000188,ATM-00066,9886.03,2026-06-15 13:00:11
WD-002387,CMP-002566,ACC-000137,ATM-00315,15600.6,2026-07-22 00:26:15
WD-002388,CMP-002567,ACC-000173,ATM-00047,6684.27,2026-07-03 17:47:19
WD-002389,CMP-002568,ACC-000999,ATM-00035,634.46,2026-06-11 17:20:48
WD-002390,CMP-002569,ACC-000028,ATM-00026,8719.8,2026-08-13 02:26:23
WD-002391,CMP-002570,ACC-000179,ATM-00007,4395.56,2026-07-12 02:00:52
WD-002392,CMP-002571,ACC-000003,ATM-00207,1345.09,2026-08-20 11:14:51
WD-002393,CMP-002572,ACC-000056,ATM-00028,8814.39,2026-06-23 04:27:31
WD-002394,CMP-002573,ACC-000199,ATM-00019,2317.78,2026-07-21 17:28:07
WD-002395,CMP-002575,ACC-000678,ATM-00043,1414.98,2026-06-18 00:38:03
WD-002396,CMP-002576,ACC-000132,ATM-00037,62677.04,2026-06-08 17:09:26
WD-002397,CMP-002577,ACC-000037,ATM-00043,1546.06,2026-08-02 16:12:38
WD-002398,CMP-002578,ACC-000165,ATM-00059,1046.24,2026-07-07 09:00:48
WD-002399,CMP-002579,ACC-000185,ATM-00203,9730.44,2026-06-08 13:55:25
WD-002400,CMP-002580,ACC-000002,ATM-00222,148846.23,2026-06-24 13:40:06
WD-002402,CMP-002583,ACC-001147,ATM-00001,1564.65,2026-06-26 23:22:36
WD-002403,CMP-002584,ACC-000593,ATM-00038,29152.2,2026-08-17 01:17:09
WD-002404,CMP-002585,ACC-000030,ATM-00351,2923.29,2026-07-01 00:17:05
WD-002405,CMP-002586,ACC-000925,ATM-00019,47537.14,2026-07-09 21:29:54
WD-002407,CMP-002588,ACC-000018,ATM-00022,181282.08,2026-07-10 18:40:23
WD-002408,CMP-002589,ACC-000310,ATM-00009,5279.27,2026-08-15 09:27:04
WD-002409,CMP-002590,ACC-000133,ATM-00012,134226.96,2026-07-27 17:14:37
WD-002410,CMP-002591,ACC-000589,ATM-00040,1219.23,2026-08-06 10:42:47
WD-002411,CMP-002592,ACC-000825,ATM-00026,2181.83,2026-08-10 01:24:10
WD-002412,CMP-002593,ACC-000924,ATM-00007,1982.26,2026-06-14 09:43:01
WD-002413,CMP-002594,ACC-000041,ATM-00063,856.57,2026-07-21 03:35:52
WD-002415,CMP-002596,ACC-000055,ATM-00041,74256.77,2026-07-05 04:20:16
WD-002416,CMP-002598,ACC-000235,ATM-00067,93079.64,2026-06-21 12:51:02
WD-002417,CMP-002599,ACC-000029,ATM-00266,2008.15,2026-07-26 00:59:41
WD-002419,CMP-002601,ACC-000160,ATM-00286,2788.42,2026-08-17 13:21:25
WD-002421,CMP-002603,ACC-000017,ATM-00040,2157.77,2026-07-27 15:26:34
WD-002422,CMP-002604,ACC-000009,ATM-00066,20210.03,2026-08-15 06:58:54
WD-002424,CMP-002606,ACC-000167,ATM-00063,5173.18,2026-06-13 04:18:08
WD-002426,CMP-002608,ACC-000298,ATM-00090,6617.94,2026-06-13 11:18:18
WD-002427,CMP-002609,ACC-000153,ATM-00056,12201.5,2026-06-28 10:59:48
WD-002429,CMP-002611,ACC-000132,ATM-00204,71279.97,2026-08-02 13:28:06
WD-002431,CMP-002613,ACC-000707,ATM-00393,2720.99,2026-06-16 17:05:22
WD-002432,CMP-002614,ACC-000424,ATM-00049,6735.48,2026-08-24 14:56:16
WD-002433,CMP-002615,ACC-000098,ATM-00058,419.8,2026-08-02 10:15:14
WD-002435,CMP-002618,ACC-000083,ATM-00213,6182.3,2026-06-07 09:12:46
WD-002436,CMP-002619,ACC-000037,ATM-00020,8313.97,2026-08-08 18:18:58
WD-002437,CMP-002620,ACC-000099,ATM-00220,1019.22,2026-07-23 17:50:52
WD-002438,CMP-002621,ACC-000106,ATM-00002,4748.04,2026-07-02 05:03:20
WD-002439,CMP-002622,ACC-000189,ATM-00009,7015.58,2026-06-07 09:11:35
WD-002440,CMP-002623,ACC-000054,ATM-00167,12626.87,2026-07-17 02:17:27
WD-002441,CMP-002624,ACC-000135,ATM-00063,865.12,2026-08-13 09:51:51
WD-002442,CMP-002625,ACC-000446,ATM-00061,2244.17,2026-06-09 03:44:54
WD-002443,CMP-002626,ACC-000732,ATM-00012,10359.98,2026-08-25 01:25:31
WD-002445,CMP-002628,ACC-000495,ATM-00027,2293.53,2026-08-26 15:33:23
WD-002446,CMP-002629,ACC-000065,ATM-00043,628.21,2026-06-16 22:58:25
WD-002447,CMP-002631,ACC-000202,ATM-00025,98172.2,2026-08-07 04:00:44
WD-002450,CMP-002635,ACC-000013,ATM-00018,3886.32,2026-08-11 17:47:50
WD-002451,CMP-002636,ACC-000150,ATM-00009,1736247.41,2026-08-27 08:23:32
WD-002452,CMP-002637,ACC-000186,ATM-00043,4570.84,2026-06-12 01:32:47
WD-002453,CMP-002638,ACC-000534,ATM-00039,1026.52,2026-08-10 10:56:54
WD-002454,CMP-002639,ACC-000180,ATM-00057,2031.95,2026-06-13 16:28:08
WD-002455,CMP-002640,ACC-000566,ATM-00137,6728.65,2026-06-04 18:54:06
WD-002456,CMP-002641,ACC-000085,ATM-00296,7324.52,2026-07-23 22:30:35
WD-002458,CMP-002643,ACC-000096,ATM-00032,13451.35,2026-06-02 01:46:12
WD-002459,CMP-002644,ACC-000172,ATM-00048,7040.83,2026-06-30 22:31:28
WD-002461,CMP-002646,ACC-000181,ATM-00051,5350.15,2026-08-20 19:40:46
WD-002462,CMP-002647,ACC-000311,ATM-00029,6407.56,2026-06-12 00:31:16
WD-002463,CMP-002648,ACC-000893,ATM-00057,4921.02,2026-07-24 23:25:21
WD-002464,CMP-002649,ACC-000152,ATM-00256,74413.56,2026-08-22 04:01:10
WD-002465,CMP-002650,ACC-000523,ATM-00048,13614.7,2026-08-08 14:56:27
WD-002466,CMP-002652,ACC-000204,ATM-00063,430407.88,2026-08-03 06:21:30
WD-002468,CMP-002655,ACC-000209,ATM-00303,3348.13,2026-08-05 15:12:14
WD-002469,CMP-002656,ACC-000114,ATM-00340,3938.45,2026-07-15 01:50:51
WD-002470,CMP-002657,ACC-000031,ATM-00042,1344.4,2026-06-13 05:56:15
WD-002471,CMP-002658,ACC-000205,ATM-00038,89537.85,2026-08-28 00:41:06
WD-002472,CMP-002659,ACC-000201,ATM-00068,95893.77,2026-06-01 20:39:40
WD-002473,CMP-002660,ACC-001035,ATM-00036,277900.88,2026-06-26 21:12:40
WD-002474,CMP-002661,ACC-000037,ATM-00056,3961.1,2026-08-17 14:23:10
WD-002475,CMP-002662,ACC-000141,ATM-00011,1760.13,2026-08-28 08:04:28
WD-002476,CMP-002663,ACC-000167,ATM-00040,5322.12,2026-07-07 15:21:42
WD-002477,CMP-002664,ACC-000190,ATM-00028,2789.53,2026-07-02 03:41:39
WD-002478,CMP-002666,ACC-000599,ATM-00056,16039.56,2026-07-31 01:45:29
WD-002480,CMP-002669,ACC-000043,ATM-00177,2032.26,2026-07-21 00:15:46
WD-002481,CMP-002670,ACC-000037,ATM-00041,3457.37,2026-06-10 21:54:51
WD-002482,CMP-002671,ACC-000172,ATM-00067,874.7,2026-08-21 22:48:14
WD-002484,CMP-002675,ACC-000213,ATM-00019,37030.94,2026-06-08 20:02:47
WD-002485,CMP-002676,ACC-000129,ATM-00045,1000.27,2026-07-14 21:28:31
WD-002486,CMP-002677,ACC-000163,ATM-00019,5919.59,2026-08-03 13:44:41
WD-002489,CMP-002680,ACC-000138,ATM-00005,2188.41,2026-07-31 23:26:47
WD-002490,CMP-002681,ACC-000209,ATM-00085,3792.84,2026-06-11 17:49:21
WD-002491,CMP-002682,ACC-000255,ATM-00019,1829.03,2026-06-28 09:57:59
WD-002493,CMP-002684,ACC-001103,ATM-00251,430482.43,2026-07-19 01:47:32
WD-002494,CMP-002685,ACC-000210,ATM-00208,726.19,2026-07-31 18:14:11
WD-002497,CMP-002688,ACC-000072,ATM-00037,3413.07,2026-07-29 19:57:17
WD-002498,CMP-002689,ACC-000750,ATM-00023,467.85,2026-07-04 18:42:04
WD-002499,CMP-002690,ACC-000186,ATM-00022,2147.21,2026-06-16 16:16:53
WD-002500,CMP-002691,ACC-000158,ATM-00296,12712.38,2026-07-30 01:11:01
WD-002501,CMP-002692,ACC-000781,ATM-00054,2570.61,2026-06-15 18:59:43
WD-002503,CMP-002694,ACC-000146,ATM-00005,1806.42,2026-06-12 21:31:36
WD-002504,CMP-002695,ACC-000081,ATM-00017,3017.32,2026-07-05 05:41:05
WD-002505,CMP-002696,ACC-000100,ATM-00004,3824.48,2026-08-18 15:30:26
WD-002506,CMP-002697,ACC-000005,ATM-00052,3777.69,2026-06-19 16:53:20
WD-002507,CMP-002698,ACC-000854,ATM-00015,5532.47,2026-08-06 12:10:38
WD-002508,CMP-002699,ACC-000048,ATM-00052,10363.64,2026-08-13 18:16:31
WD-002509,CMP-002700,ACC-000103,ATM-00029,1621.47,2026-08-10 11:34:45
WD-002510,CMP-002701,ACC-000061,ATM-00132,3331.64,2026-08-12 10:23:15
WD-002511,CMP-002702,ACC-000145,ATM-00033,899.4,2026-07-08 08:17:53
WD-002514,CMP-002705,ACC-000834,ATM-00208,2818.71,2026-08-25 12:03:31
WD-002516,CMP-002708,ACC-000156,ATM-00380,3428.56,2026-08-04 03:24:42
WD-002518,CMP-002710,ACC-000169,ATM-00023,1758.33,2026-07-16 06:23:34
WD-002519,CMP-002711,ACC-000471,ATM-00354,4362.58,2026-06-07 13:34:20
WD-002520,CMP-002712,ACC-000024,ATM-00008,6997.8,2026-06-11 03:58:29
WD-002521,CMP-002713,ACC-000085,ATM-00005,23228.06,2026-08-18 17:19:00
WD-002522,CMP-002714,ACC-000182,ATM-00020,3706.12,2026-07-09 22:28:44
WD-002524,CMP-002716,ACC-000146,ATM-00054,64707.59,2026-06-27 11:29:03
WD-002525,CMP-002717,ACC-000961,ATM-00060,2150.05,2026-07-03 10:13:36
WD-002526,CMP-002718,ACC-000013,ATM-00061,5423.55,2026-06-02 16:51:53
WD-002527,CMP-002719,ACC-000931,ATM-00058,8026.86,2026-08-28 16:20:20
WD-002529,CMP-002722,ACC-000021,ATM-00020,3593.93,2026-08-20 23:32:52
WD-002530,CMP-002723,ACC-001011,ATM-00038,43105.49,2026-08-13 14:39:13
WD-002531,CMP-002724,ACC-000018,ATM-00015,665.26,2026-07-19 09:43:02
WD-002532,CMP-002725,ACC-000047,ATM-00037,1500.35,2026-07-15 03:44:20
WD-002533,CMP-002726,ACC-000001,ATM-00014,981.46,2026-08-22 05:38:07
WD-002535,CMP-002728,ACC-000684,ATM-00041,1285.42,2026-08-23 22:26:16
WD-002536,CMP-002729,ACC-000105,ATM-00107,7296.68,2026-06-18 22:51:27
WD-002537,CMP-002730,ACC-000114,ATM-00050,19378.38,2026-07-22 19:28:54
WD-002538,CMP-002732,ACC-000958,ATM-00049,933.29,2026-06-05 13:50:57
WD-002540,CMP-002734,ACC-000268,ATM-00030,1340.73,2026-06-14 04:40:30
WD-002541,CMP-002735,ACC-000004,ATM-00012,1809.11,2026-06-15 08:54:54
WD-002542,CMP-002736,ACC-000017,ATM-00348,881.12,2026-07-11 14:13:52
WD-002543,CMP-002737,ACC-000038,ATM-00036,891.85,2026-06-24 11:45:48
WD-002544,CMP-002738,ACC-000421,ATM-00123,1056.96,2026-07-02 02:00:40
WD-002545,CMP-002739,ACC-000869,ATM-00047,12788.03,2026-08-14 11:32:48
WD-002547,CMP-002741,ACC-000309,ATM-00047,693.84,2026-08-07 03:05:33
WD-002548,CMP-002742,ACC-000679,ATM-00025,6193.94,2026-06-01 22:23:50
WD-002551,CMP-002745,ACC-001143,ATM-00021,8927.52,2026-08-08 21:22:36
WD-002552,CMP-002746,ACC-000209,ATM-00044,3004.44,2026-08-28 18:51:34
WD-002554,CMP-002749,ACC-000656,ATM-00311,2088.47,2026-08-06 10:47:56
WD-002555,CMP-002750,ACC-000039,ATM-00268,5221.54,2026-06-15 09:18:11
WD-002556,CMP-002751,ACC-000073,ATM-00150,7072.23,2026-06-02 22:22:45
WD-002557,CMP-002752,ACC-000130,ATM-00006,1237.76,2026-08-04 12:27:18
WD-002558,CMP-002753,ACC-000128,ATM-00035,1623.56,2026-07-24 21:53:18
WD-002559,CMP-002754,ACC-000209,ATM-00012,15432.27,2026-07-20 04:19:42
WD-002560,CMP-002755,ACC-000212,ATM-00029,3176.95,2026-07-07 07:32:41
WD-002561,CMP-002756,ACC-000061,ATM-00159,1353.8,2026-07-12 14:51:20
WD-002562,CMP-002757,ACC-000099,ATM-00046,2112.59,2026-06-28 01:48:12
WD-002563,CMP-002758,ACC-000024,ATM-00055,7234.88,2026-08-06 06:51:32
WD-002564,CMP-002759,ACC-000874,ATM-00002,896.42,2026-06-11 17:58:50
WD-002568,CMP-002763,ACC-000127,ATM-00285,8339.63,2026-06-17 22:38:36
WD-002569,CMP-002764,ACC-000164,ATM-00058,2015.6,2026-07-28 22:34:15
WD-002571,CMP-002766,ACC-000123,ATM-00228,2866.42,2026-08-28 01:56:08
WD-002572,CMP-002767,ACC-000002,ATM-00207,1312.61,2026-06-17 08:02:43
WD-002573,CMP-002768,ACC-000938,ATM-00077,6204.45,2026-06-02 11:55:15
WD-002574,CMP-002769,ACC-000035,ATM-00159,7049.7,2026-06-27 01:08:36
WD-002575,CMP-002770,ACC-000891,ATM-00005,1509.37,2026-06-02 08:50:41
WD-002576,CMP-002772,ACC-000030,ATM-00022,2691.66,2026-06-05 19:40:56
WD-002577,CMP-002773,ACC-000297,ATM-00042,738.88,2026-08-21 02:28:27
WD-002578,CMP-002774,ACC-000191,ATM-00033,11405.29,2026-08-15 05:16:55
WD-002579,CMP-002775,ACC-000069,ATM-00338,3005.92,2026-07-14 12:32:33
WD-002580,CMP-002776,ACC-000063,ATM-00034,2268.01,2026-08-04 10:51:02
WD-002583,CMP-002780,ACC-000977,ATM-00304,2896.06,2026-08-02 10:44:46
WD-002585,CMP-002782,ACC-000503,ATM-00002,976.92,2026-07-26 06:31:31
WD-002586,CMP-002783,ACC-000110,ATM-00035,8205.79,2026-08-12 12:29:23
WD-002587,CMP-002786,ACC-000165,ATM-00062,1868.62,2026-08-25 04:52:39
WD-002588,CMP-002787,ACC-000139,ATM-00078,2454.94,2026-08-26 06:28:29
WD-002590,CMP-002789,ACC-000078,ATM-00262,321.47,2026-07-04 13:08:14
WD-002591,CMP-002790,ACC-000089,ATM-00050,1676.22,2026-07-26 04:14:56
WD-002592,CMP-002791,ACC-000059,ATM-00059,38851.45,2026-06-02 13:27:42
WD-002593,CMP-002792,ACC-000162,ATM-00067,763274.25,2026-06-15 09:10:45
WD-002594,CMP-002793,ACC-000150,ATM-00033,2905.83,2026-06-16 05:31:52
WD-002595,CMP-002794,ACC-000107,ATM-00123,720.33,2026-06-02 13:29:22
WD-002596,CMP-002795,ACC-000161,ATM-00024,374.08,2026-06-13 08:00:10
WD-002597,CMP-002796,ACC-000948,ATM-00309,3097.61,2026-08-04 09:04:54
WD-002599,CMP-002798,ACC-000016,ATM-00026,6619.61,2026-08-14 16:47:46
WD-002601,CMP-002801,ACC-000069,ATM-00385,842.02,2026-07-05 22:19:22
WD-002602,CMP-002802,ACC-000166,ATM-00065,2816.76,2026-07-09 18:27:07
WD-002603,CMP-002803,ACC-000210,ATM-00048,1199.56,2026-06-30 14:00:37
WD-002604,CMP-002804,ACC-000195,ATM-00062,687.22,2026-08-24 22:25:01
WD-002605,CMP-002805,ACC-000036,ATM-00062,4989.27,2026-06-19 21:55:03
WD-002606,CMP-002806,ACC-001052,ATM-00321,2559.83,2026-07-01 00:41:08
WD-002607,CMP-002807,ACC-000646,ATM-00046,2843.02,2026-07-23 16:32:51
WD-002609,CMP-002809,ACC-000137,ATM-00025,3117.74,2026-08-06 23:20:34
WD-002610,CMP-002810,ACC-000107,ATM-00366,2619.05,2026-07-12 05:08:33
WD-002611,CMP-002811,ACC-000175,ATM-00040,4901.68,2026-06-03 18:33:52
WD-002612,CMP-002812,ACC-000487,ATM-00003,10926.58,2026-07-30 21:54:11
WD-002613,CMP-002813,ACC-001160,ATM-00018,68850.69,2026-07-07 11:52:43
WD-002615,CMP-002815,ACC-000135,ATM-00068,23289.48,2026-08-05 07:04:04
WD-002616,CMP-002816,ACC-000105,ATM-00061,25384.45,2026-07-15 21:49:07
WD-002617,CMP-002817,ACC-000041,ATM-00295,3027.06,2026-08-03 03:04:12
WD-002620,CMP-002820,ACC-000042,ATM-00001,7851.38,2026-08-08 05:52:46
WD-002621,CMP-002821,ACC-000928,ATM-00212,1344.3,2026-07-19 14:56:36
WD-002622,CMP-002822,ACC-000190,ATM-00170,1396.03,2026-06-16 18:29:46
WD-002623,CMP-002823,ACC-000119,ATM-00056,5200.17,2026-06-01 18:46:05
WD-002624,CMP-002824,ACC-000465,ATM-00039,614.74,2026-06-06 07:02:08
WD-002625,CMP-002825,ACC-000145,ATM-00030,2309.83,2026-06-10 18:40:43
WD-002626,CMP-002826,ACC-000173,ATM-00265,1833.42,2026-07-20 06:17:23
WD-002627,CMP-002827,ACC-000016,ATM-00060,11073.73,2026-07-11 02:26:48
WD-002629,CMP-002829,ACC-000333,ATM-00042,23578.61,2026-08-23 18:32:11
WD-002631,CMP-002831,ACC-000154,ATM-00005,52912.92,2026-06-17 15:42:44
WD-002632,CMP-002832,ACC-000175,ATM-00155,384994.4,2026-07-17 20:09:16
WD-002634,CMP-002834,ACC-000440,ATM-00013,3449.56,2026-08-17 13:28:51
WD-002635,CMP-002835,ACC-000183,ATM-00060,3021.04,2026-06-03 22:26:58
WD-002636,CMP-002836,ACC-001089,ATM-00258,11238.46,2026-07-27 03:27:42
WD-002637,CMP-002837,ACC-000094,ATM-00008,1260.0,2026-07-31 13:44:24
WD-002638,CMP-002839,ACC-000179,ATM-00044,22716.7,2026-06-28 00:41:59
WD-002639,CMP-002840,ACC-000193,ATM-00298,2810.67,2026-08-23 17:16:01
WD-002640,CMP-002841,ACC-000584,ATM-00023,7313.38,2026-07-07 06:36:26
WD-002641,CMP-002842,ACC-000010,ATM-00202,3897.66,2026-08-03 18:06:08
WD-002642,CMP-002843,ACC-000052,ATM-00028,2781.68,2026-08-16 14:26:35
WD-002643,CMP-002844,ACC-000095,ATM-00364,234270.6,2026-07-09 09:19:37
WD-002644,CMP-002845,ACC-000926,ATM-00018,80126.42,2026-07-16 23:34:09
WD-002645,CMP-002846,ACC-000149,ATM-00016,1765.63,2026-07-20 09:32:34
WD-002646,CMP-002847,ACC-000060,ATM-00063,17436.04,2026-07-02 17:48:47
WD-002647,CMP-002848,ACC-000020,ATM-00052,48250.4,2026-08-20 11:55:18
WD-002648,CMP-002849,ACC-000054,ATM-00054,788.89,2026-06-16 16:21:31
WD-002649,CMP-002850,ACC-000747,ATM-00062,1086.51,2026-08-06 02:59:56
WD-002650,CMP-002851,ACC-000087,ATM-00063,706584.63,2026-08-18 09:05:02
WD-002651,CMP-002852,ACC-000146,ATM-00048,168741.62,2026-08-25 19:25:19
WD-002653,CMP-002854,ACC-000198,ATM-00056,5966.37,2026-06-04 21:02:15
WD-002655,CMP-002856,ACC-000196,ATM-00042,2431.52,2026-06-11 16:43:53
WD-002656,CMP-002857,ACC-000980,ATM-00311,8297.75,2026-07-27 01:39:24
WD-002660,CMP-002861,ACC-001098,ATM-00027,546.81,2026-08-18 20:42:38
WD-002661,CMP-002862,ACC-000085,ATM-00007,1573.11,2026-07-25 17:45:12
WD-002662,CMP-002863,ACC-001088,ATM-00050,1503.14,2026-08-11 03:55:11
WD-002663,CMP-002864,ACC-000054,ATM-00395,38565.11,2026-06-19 00:49:27
WD-002664,CMP-002865,ACC-000269,ATM-00214,5767.23,2026-07-05 11:40:23
WD-002665,CMP-002866,ACC-000169,ATM-00063,3048.47,2026-08-17 01:31:25
WD-002666,CMP-002867,ACC-000199,ATM-00008,1813.54,2026-06-07 10:56:12
WD-002667,CMP-002868,ACC-000593,ATM-00025,2958.45,2026-06-10 19:29:39
WD-002668,CMP-002869,ACC-000193,ATM-00041,24756.06,2026-07-03 09:45:20
WD-002669,CMP-002870,ACC-000201,ATM-00324,34415.85,2026-08-20 20:09:21
WD-002670,CMP-002871,ACC-000159,ATM-00017,314769.03,2026-08-23 10:41:36
WD-002671,CMP-002872,ACC-000084,ATM-00071,12491.21,2026-06-23 21:05:44
WD-002672,CMP-002874,ACC-000560,ATM-00008,1298.26,2026-08-26 23:24:50
WD-002673,CMP-002875,ACC-000097,ATM-00017,30783.31,2026-06-26 18:39:17
WD-002674,CMP-002876,ACC-000206,ATM-00021,1846.83,2026-06-19 14:19:54
WD-002675,CMP-002877,ACC-000077,ATM-00051,24751.79,2026-07-24 02:56:21
WD-002676,CMP-002878,ACC-000380,ATM-00028,2401.3,2026-08-28 08:57:06
WD-002677,CMP-002879,ACC-000158,ATM-00015,2306.63,2026-07-26 11:56:24
WD-002679,CMP-002881,ACC-000177,ATM-00388,2727.36,2026-08-11 11:59:32
WD-002680,CMP-002882,ACC-000625,ATM-00052,1016.97,2026-06-13 21:48:03
WD-002681,CMP-002883,ACC-000085,ATM-00025,1493.28,2026-07-20 04:20:25
WD-002684,CMP-002886,ACC-000178,ATM-00079,114277.32,2026-07-30 20:10:58
WD-002685,CMP-002887,ACC-001037,ATM-00033,95645.02,2026-07-24 19:29:56
WD-002686,CMP-002888,ACC-000010,ATM-00026,3135.09,2026-06-13 10:07:51
WD-002687,CMP-002889,ACC-000039,ATM-00039,1537.82,2026-07-13 18:30:26
WD-002688,CMP-002890,ACC-000012,ATM-00029,1095.65,2026-07-04 23:11:40
WD-002689,CMP-002891,ACC-000046,ATM-00138,1177.35,2026-06-23 18:10:25
WD-002690,CMP-002892,ACC-000216,ATM-00216,14486.61,2026-08-12 16:27:46
WD-002691,CMP-002893,ACC-001012,ATM-00007,794568.11,2026-08-17 15:46:57
WD-002692,CMP-002894,ACC-000004,ATM-00324,417853.81,2026-06-08 13:24:17
WD-002694,CMP-002896,ACC-000027,ATM-00030,4919.72,2026-06-28 08:12:39
WD-002695,CMP-002897,ACC-000197,ATM-00340,2655.07,2026-08-03 21:25:58
WD-002696,CMP-002898,ACC-000147,ATM-00057,1378.36,2026-07-19 02:43:43
WD-002697,CMP-002899,ACC-000078,ATM-00016,209238.94,2026-08-23 17:29:22
WD-002700,CMP-002902,ACC-000122,ATM-00031,68672.22,2026-06-06 07:01:48
WD-002702,CMP-002904,ACC-000055,ATM-00230,3577.65,2026-07-22 00:42:58
WD-002703,CMP-002905,ACC-001189,ATM-00014,16940.92,2026-07-07 09:31:53
WD-002705,CMP-002907,ACC-000003,ATM-00396,2916.33,2026-06-10 23:43:55
WD-002706,CMP-002908,ACC-000143,ATM-00013,182406.22,2026-07-28 08:29:20
WD-002707,CMP-002909,ACC-000005,ATM-00071,28561.43,2026-06-28 06:58:21
WD-002708,CMP-002910,ACC-000203,ATM-00063,3831.1,2026-07-08 03:17:54
WD-002709,CMP-002911,ACC-000139,ATM-00005,3708.66,2026-06-19 05:19:56
WD-002711,CMP-002913,ACC-001003,ATM-00053,1194.91,2026-07-30 03:51:31
WD-002712,CMP-002914,ACC-000113,ATM-00038,11895.36,2026-06-26 19:04:20
WD-002713,CMP-002915,ACC-000149,ATM-00056,8248.87,2026-07-03 19:22:28
WD-002714,CMP-002916,ACC-000170,ATM-00065,851.95,2026-08-16 05:28:34
WD-002715,CMP-002917,ACC-000528,ATM-00049,30217.02,2026-06-11 17:52:41
WD-002716,CMP-002919,ACC-000376,ATM-00049,4249.9,2026-07-16 00:55:21
WD-002717,CMP-002920,ACC-000150,ATM-00031,221576.53,2026-06-24 03:46:18
WD-002718,CMP-002921,ACC-000141,ATM-00062,1599.23,2026-06-24 10:45:44
WD-002719,CMP-002922,ACC-000200,ATM-00022,3341.95,2026-06-27 10:57:41
WD-002720,CMP-002923,ACC-000340,ATM-00055,1738.35,2026-07-03 23:08:26
WD-002722,CMP-002925,ACC-000043,ATM-00022,9181.74,2026-07-30 09:05:50
WD-002723,CMP-002926,ACC-000212,ATM-00031,11333.23,2026-08-20 11:11:02
WD-002724,CMP-002927,ACC-000253,ATM-00029,6037.66,2026-07-13 15:32:58
WD-002725,CMP-002928,ACC-000046,ATM-00045,3022.67,2026-08-02 04:38:08
WD-002726,CMP-002929,ACC-000204,ATM-00020,7813.93,2026-06-09 01:00:15
WD-002727,CMP-002930,ACC-000085,ATM-00097,1002.31,2026-06-06 20:15:19
WD-002728,CMP-002931,ACC-000029,ATM-00007,2535.79,2026-06-25 20:13:38
WD-002729,CMP-002932,ACC-000642,ATM-00040,1419.59,2026-06-15 16:01:21
WD-002731,CMP-002934,ACC-000016,ATM-00112,13925.23,2026-07-27 07:21:35
WD-002732,CMP-002935,ACC-000144,ATM-00025,1454.22,2026-08-09 06:49:40
WD-002734,CMP-002937,ACC-000033,ATM-00044,16783.37,2026-07-25 19:16:36
